name,desc,rating
 Getsemani Agnes ," mengurangi kering di bibir, membantu mencerahkan bibir, tekstur ringan, dan yang pasti BPOM yaa jadi aman untuk dipakai ke bibir kita.... rekome bgt.. ",5.0
 Ima Han , Aku udh pake selama 1 tahun lebih ini ga abis abis dan awet bgt. this product emng ngelembabin bgtt dan tekstur nya ringan banget. rekomended pokoknya  ,4.5
 glen erfira ," Tekstur mirip petroleneum jelly, harganya juga murah bangetsiii menurutku. Size kecil jadi gampang dibawa kemana mana dan ngefek banget untuk kelembapan bibir ",5.0
 Airin Lee , Sangaat lembab! Sukaa! Tapii kalau kena skincare atau dijilat tuh rasanyaa pait2 gituu 😂 tapi beneran lembab dan sangat moist ✨ sayang ngga ada tools jadinya agak susah kalau mau apply ,4.5
 Fera Kim ," Jujurly kali ini aku ngerasa kecewa banget beli di sociolla. Sociolla biasanya tuh update sama varian atau series baru. Tapi terlepas dari semua itu, aku sendiri nyesel sama diri sendiri sih karena ga teliti saking percayanya ama sociolla.. Tau gitu aku gak bakal order disini :( rencananya mau bandingin series lawas ama series baru malah dud dong.. Gada box gada spatula gada scentnya, pas di apply di bibir rasanya jadi aneh. Gimana dong aku gasukaaaaaaaaa haha tapi lebih gasuka ngurusin return² produk gitu plisss 🧘🏻‍♀️ ",3.0
 Ananda Fauziah ," Teksturnya aku suka karena gak lengket  dan gak kayak balm yang keras, melembabkan bibir tanpa ngebuat efek becek yang lebay, aromanya gak terlalu aku suka tapi menurut aku ini poin plusnya karena produknya gak menambahkan aroma sintetis atau parfum yang memang menurut aku gak terlalu diperlukan ",4.5
 Getsemani Agnes ," mengurangi kering di bibir, membantu mencerahkan bibir, tekstur ringan, dan yang pasti BPOM yaa jadi aman untuk dipakai ke bibir kita.... rekome bgt.. ",5.0
 Ima Han , Aku udh pake selama 1 tahun lebih ini ga abis abis dan awet bgt. this product emng ngelembabin bgtt dan tekstur nya ringan banget. rekomended pokoknya  ,4.5
 glen erfira ," Tekstur mirip petroleneum jelly, harganya juga murah bangetsiii menurutku. Size kecil jadi gampang dibawa kemana mana dan ngefek banget untuk kelembapan bibir ",5.0
 Airin Lee , Sangaat lembab! Sukaa! Tapii kalau kena skincare atau dijilat tuh rasanyaa pait2 gituu 😂 tapi beneran lembab dan sangat moist ✨ sayang ngga ada tools jadinya agak susah kalau mau apply ,4.5
 Fera Kim ," Jujurly kali ini aku ngerasa kecewa banget beli di sociolla. Sociolla biasanya tuh update sama varian atau series baru. Tapi terlepas dari semua itu, aku sendiri nyesel sama diri sendiri sih karena ga teliti saking percayanya ama sociolla.. Tau gitu aku gak bakal order disini :( rencananya mau bandingin series lawas ama series baru malah dud dong.. Gada box gada spatula gada scentnya, pas di apply di bibir rasanya jadi aneh. Gimana dong aku gasukaaaaaaaaa haha tapi lebih gasuka ngurusin return² produk gitu plisss 🧘🏻‍♀️ ",3.0
 Ananda Fauziah ," Teksturnya aku suka karena gak lengket  dan gak kayak balm yang keras, melembabkan bibir tanpa ngebuat efek becek yang lebay, aromanya gak terlalu aku suka tapi menurut aku ini poin plusnya karena produknya gak menambahkan aroma sintetis atau parfum yang memang menurut aku gak terlalu diperlukan ",4.5
 Getsemani Agnes ," mengurangi kering di bibir, membantu mencerahkan bibir, tekstur ringan, dan yang pasti BPOM yaa jadi aman untuk dipakai ke bibir kita.... rekome bgt.. ",5.0
 Ima Han , Aku udh pake selama 1 tahun lebih ini ga abis abis dan awet bgt. this product emng ngelembabin bgtt dan tekstur nya ringan banget. rekomended pokoknya  ,4.5
 glen erfira ," Tekstur mirip petroleneum jelly, harganya juga murah bangetsiii menurutku. Size kecil jadi gampang dibawa kemana mana dan ngefek banget untuk kelembapan bibir ",5.0
 Airin Lee , Sangaat lembab! Sukaa! Tapii kalau kena skincare atau dijilat tuh rasanyaa pait2 gituu 😂 tapi beneran lembab dan sangat moist ✨ sayang ngga ada tools jadinya agak susah kalau mau apply ,4.5
 Fera Kim ," Jujurly kali ini aku ngerasa kecewa banget beli di sociolla. Sociolla biasanya tuh update sama varian atau series baru. Tapi terlepas dari semua itu, aku sendiri nyesel sama diri sendiri sih karena ga teliti saking percayanya ama sociolla.. Tau gitu aku gak bakal order disini :( rencananya mau bandingin series lawas ama series baru malah dud dong.. Gada box gada spatula gada scentnya, pas di apply di bibir rasanya jadi aneh. Gimana dong aku gasukaaaaaaaaa haha tapi lebih gasuka ngurusin return² produk gitu plisss 🧘🏻‍♀️ ",3.0
 Ananda Fauziah ," Teksturnya aku suka karena gak lengket  dan gak kayak balm yang keras, melembabkan bibir tanpa ngebuat efek becek yang lebay, aromanya gak terlalu aku suka tapi menurut aku ini poin plusnya karena produknya gak menambahkan aroma sintetis atau parfum yang memang menurut aku gak terlalu diperlukan ",4.5
 Getsemani Agnes ," mengurangi kering di bibir, membantu mencerahkan bibir, tekstur ringan, dan yang pasti BPOM yaa jadi aman untuk dipakai ke bibir kita.... rekome bgt.. ",5.0
 Ima Han , Aku udh pake selama 1 tahun lebih ini ga abis abis dan awet bgt. this product emng ngelembabin bgtt dan tekstur nya ringan banget. rekomended pokoknya  ,4.5
 glen erfira ," Tekstur mirip petroleneum jelly, harganya juga murah bangetsiii menurutku. Size kecil jadi gampang dibawa kemana mana dan ngefek banget untuk kelembapan bibir ",5.0
 Airin Lee , Sangaat lembab! Sukaa! Tapii kalau kena skincare atau dijilat tuh rasanyaa pait2 gituu 😂 tapi beneran lembab dan sangat moist ✨ sayang ngga ada tools jadinya agak susah kalau mau apply ,4.5
 Fera Kim ," Jujurly kali ini aku ngerasa kecewa banget beli di sociolla. Sociolla biasanya tuh update sama varian atau series baru. Tapi terlepas dari semua itu, aku sendiri nyesel sama diri sendiri sih karena ga teliti saking percayanya ama sociolla.. Tau gitu aku gak bakal order disini :( rencananya mau bandingin series lawas ama series baru malah dud dong.. Gada box gada spatula gada scentnya, pas di apply di bibir rasanya jadi aneh. Gimana dong aku gasukaaaaaaaaa haha tapi lebih gasuka ngurusin return² produk gitu plisss 🧘🏻‍♀️ ",3.0
 Ananda Fauziah ," Teksturnya aku suka karena gak lengket  dan gak kayak balm yang keras, melembabkan bibir tanpa ngebuat efek becek yang lebay, aromanya gak terlalu aku suka tapi menurut aku ini poin plusnya karena produknya gak menambahkan aroma sintetis atau parfum yang memang menurut aku gak terlalu diperlukan ",4.5
 Getsemani Agnes ," mengurangi kering di bibir, membantu mencerahkan bibir, tekstur ringan, dan yang pasti BPOM yaa jadi aman untuk dipakai ke bibir kita.... rekome bgt.. ",5.0
 Ima Han , Aku udh pake selama 1 tahun lebih ini ga abis abis dan awet bgt. this product emng ngelembabin bgtt dan tekstur nya ringan banget. rekomended pokoknya  ,4.5
 glen erfira ," Tekstur mirip petroleneum jelly, harganya juga murah bangetsiii menurutku. Size kecil jadi gampang dibawa kemana mana dan ngefek banget untuk kelembapan bibir ",5.0
 Airin Lee , Sangaat lembab! Sukaa! Tapii kalau kena skincare atau dijilat tuh rasanyaa pait2 gituu 😂 tapi beneran lembab dan sangat moist ✨ sayang ngga ada tools jadinya agak susah kalau mau apply ,4.5
 Fera Kim ," Jujurly kali ini aku ngerasa kecewa banget beli di sociolla. Sociolla biasanya tuh update sama varian atau series baru. Tapi terlepas dari semua itu, aku sendiri nyesel sama diri sendiri sih karena ga teliti saking percayanya ama sociolla.. Tau gitu aku gak bakal order disini :( rencananya mau bandingin series lawas ama series baru malah dud dong.. Gada box gada spatula gada scentnya, pas di apply di bibir rasanya jadi aneh. Gimana dong aku gasukaaaaaaaaa haha tapi lebih gasuka ngurusin return² produk gitu plisss 🧘🏻‍♀️ ",3.0
 Ananda Fauziah ," Teksturnya aku suka karena gak lengket  dan gak kayak balm yang keras, melembabkan bibir tanpa ngebuat efek becek yang lebay, aromanya gak terlalu aku suka tapi menurut aku ini poin plusnya karena produknya gak menambahkan aroma sintetis atau parfum yang memang menurut aku gak terlalu diperlukan ",4.5
 Getsemani Agnes ," mengurangi kering di bibir, membantu mencerahkan bibir, tekstur ringan, dan yang pasti BPOM yaa jadi aman untuk dipakai ke bibir kita.... rekome bgt.. ",5.0
 Ima Han , Aku udh pake selama 1 tahun lebih ini ga abis abis dan awet bgt. this product emng ngelembabin bgtt dan tekstur nya ringan banget. rekomended pokoknya  ,4.5
 glen erfira ," Tekstur mirip petroleneum jelly, harganya juga murah bangetsiii menurutku. Size kecil jadi gampang dibawa kemana mana dan ngefek banget untuk kelembapan bibir ",5.0
 Airin Lee , Sangaat lembab! Sukaa! Tapii kalau kena skincare atau dijilat tuh rasanyaa pait2 gituu 😂 tapi beneran lembab dan sangat moist ✨ sayang ngga ada tools jadinya agak susah kalau mau apply ,4.5
 Fera Kim ," Jujurly kali ini aku ngerasa kecewa banget beli di sociolla. Sociolla biasanya tuh update sama varian atau series baru. Tapi terlepas dari semua itu, aku sendiri nyesel sama diri sendiri sih karena ga teliti saking percayanya ama sociolla.. Tau gitu aku gak bakal order disini :( rencananya mau bandingin series lawas ama series baru malah dud dong.. Gada box gada spatula gada scentnya, pas di apply di bibir rasanya jadi aneh. Gimana dong aku gasukaaaaaaaaa haha tapi lebih gasuka ngurusin return² produk gitu plisss 🧘🏻‍♀️ ",3.0
 Ananda Fauziah ," Teksturnya aku suka karena gak lengket  dan gak kayak balm yang keras, melembabkan bibir tanpa ngebuat efek becek yang lebay, aromanya gak terlalu aku suka tapi menurut aku ini poin plusnya karena produknya gak menambahkan aroma sintetis atau parfum yang memang menurut aku gak terlalu diperlukan ",4.5
 Getsemani Agnes ," mengurangi kering di bibir, membantu mencerahkan bibir, tekstur ringan, dan yang pasti BPOM yaa jadi aman untuk dipakai ke bibir kita.... rekome bgt.. ",5.0
 Ima Han , Aku udh pake selama 1 tahun lebih ini ga abis abis dan awet bgt. this product emng ngelembabin bgtt dan tekstur nya ringan banget. rekomended pokoknya  ,4.5
 glen erfira ," Tekstur mirip petroleneum jelly, harganya juga murah bangetsiii menurutku. Size kecil jadi gampang dibawa kemana mana dan ngefek banget untuk kelembapan bibir ",5.0
 Airin Lee , Sangaat lembab! Sukaa! Tapii kalau kena skincare atau dijilat tuh rasanyaa pait2 gituu 😂 tapi beneran lembab dan sangat moist ✨ sayang ngga ada tools jadinya agak susah kalau mau apply ,4.5
 Fera Kim ," Jujurly kali ini aku ngerasa kecewa banget beli di sociolla. Sociolla biasanya tuh update sama varian atau series baru. Tapi terlepas dari semua itu, aku sendiri nyesel sama diri sendiri sih karena ga teliti saking percayanya ama sociolla.. Tau gitu aku gak bakal order disini :( rencananya mau bandingin series lawas ama series baru malah dud dong.. Gada box gada spatula gada scentnya, pas di apply di bibir rasanya jadi aneh. Gimana dong aku gasukaaaaaaaaa haha tapi lebih gasuka ngurusin return² produk gitu plisss 🧘🏻‍♀️ ",3.0
 Ananda Fauziah ," Teksturnya aku suka karena gak lengket  dan gak kayak balm yang keras, melembabkan bibir tanpa ngebuat efek becek yang lebay, aromanya gak terlalu aku suka tapi menurut aku ini poin plusnya karena produknya gak menambahkan aroma sintetis atau parfum yang memang menurut aku gak terlalu diperlukan ",4.5
 Getsemani Agnes ," mengurangi kering di bibir, membantu mencerahkan bibir, tekstur ringan, dan yang pasti BPOM yaa jadi aman untuk dipakai ke bibir kita.... rekome bgt.. ",5.0
 Ima Han , Aku udh pake selama 1 tahun lebih ini ga abis abis dan awet bgt. this product emng ngelembabin bgtt dan tekstur nya ringan banget. rekomended pokoknya  ,4.5
 glen erfira ," Tekstur mirip petroleneum jelly, harganya juga murah bangetsiii menurutku. Size kecil jadi gampang dibawa kemana mana dan ngefek banget untuk kelembapan bibir ",5.0
 Airin Lee , Sangaat lembab! Sukaa! Tapii kalau kena skincare atau dijilat tuh rasanyaa pait2 gituu 😂 tapi beneran lembab dan sangat moist ✨ sayang ngga ada tools jadinya agak susah kalau mau apply ,4.5
 Fera Kim ," Jujurly kali ini aku ngerasa kecewa banget beli di sociolla. Sociolla biasanya tuh update sama varian atau series baru. Tapi terlepas dari semua itu, aku sendiri nyesel sama diri sendiri sih karena ga teliti saking percayanya ama sociolla.. Tau gitu aku gak bakal order disini :( rencananya mau bandingin series lawas ama series baru malah dud dong.. Gada box gada spatula gada scentnya, pas di apply di bibir rasanya jadi aneh. Gimana dong aku gasukaaaaaaaaa haha tapi lebih gasuka ngurusin return² produk gitu plisss 🧘🏻‍♀️ ",3.0
 Ananda Fauziah ," Teksturnya aku suka karena gak lengket  dan gak kayak balm yang keras, melembabkan bibir tanpa ngebuat efek becek yang lebay, aromanya gak terlalu aku suka tapi menurut aku ini poin plusnya karena produknya gak menambahkan aroma sintetis atau parfum yang memang menurut aku gak terlalu diperlukan ",4.5
 Getsemani Agnes ," mengurangi kering di bibir, membantu mencerahkan bibir, tekstur ringan, dan yang pasti BPOM yaa jadi aman untuk dipakai ke bibir kita.... rekome bgt.. ",5.0
 Ima Han , Aku udh pake selama 1 tahun lebih ini ga abis abis dan awet bgt. this product emng ngelembabin bgtt dan tekstur nya ringan banget. rekomended pokoknya  ,4.5
 glen erfira ," Tekstur mirip petroleneum jelly, harganya juga murah bangetsiii menurutku. Size kecil jadi gampang dibawa kemana mana dan ngefek banget untuk kelembapan bibir ",5.0
 Airin Lee , Sangaat lembab! Sukaa! Tapii kalau kena skincare atau dijilat tuh rasanyaa pait2 gituu 😂 tapi beneran lembab dan sangat moist ✨ sayang ngga ada tools jadinya agak susah kalau mau apply ,4.5
 Fera Kim ," Jujurly kali ini aku ngerasa kecewa banget beli di sociolla. Sociolla biasanya tuh update sama varian atau series baru. Tapi terlepas dari semua itu, aku sendiri nyesel sama diri sendiri sih karena ga teliti saking percayanya ama sociolla.. Tau gitu aku gak bakal order disini :( rencananya mau bandingin series lawas ama series baru malah dud dong.. Gada box gada spatula gada scentnya, pas di apply di bibir rasanya jadi aneh. Gimana dong aku gasukaaaaaaaaa haha tapi lebih gasuka ngurusin return² produk gitu plisss 🧘🏻‍♀️ ",3.0
 Ananda Fauziah ," Teksturnya aku suka karena gak lengket  dan gak kayak balm yang keras, melembabkan bibir tanpa ngebuat efek becek yang lebay, aromanya gak terlalu aku suka tapi menurut aku ini poin plusnya karena produknya gak menambahkan aroma sintetis atau parfum yang memang menurut aku gak terlalu diperlukan ",4.5
 Getsemani Agnes ," mengurangi kering di bibir, membantu mencerahkan bibir, tekstur ringan, dan yang pasti BPOM yaa jadi aman untuk dipakai ke bibir kita.... rekome bgt.. ",5.0
 Ima Han , Aku udh pake selama 1 tahun lebih ini ga abis abis dan awet bgt. this product emng ngelembabin bgtt dan tekstur nya ringan banget. rekomended pokoknya  ,4.5
 glen erfira ," Tekstur mirip petroleneum jelly, harganya juga murah bangetsiii menurutku. Size kecil jadi gampang dibawa kemana mana dan ngefek banget untuk kelembapan bibir ",5.0
 Airin Lee , Sangaat lembab! Sukaa! Tapii kalau kena skincare atau dijilat tuh rasanyaa pait2 gituu 😂 tapi beneran lembab dan sangat moist ✨ sayang ngga ada tools jadinya agak susah kalau mau apply ,4.5
 Fera Kim ," Jujurly kali ini aku ngerasa kecewa banget beli di sociolla. Sociolla biasanya tuh update sama varian atau series baru. Tapi terlepas dari semua itu, aku sendiri nyesel sama diri sendiri sih karena ga teliti saking percayanya ama sociolla.. Tau gitu aku gak bakal order disini :( rencananya mau bandingin series lawas ama series baru malah dud dong.. Gada box gada spatula gada scentnya, pas di apply di bibir rasanya jadi aneh. Gimana dong aku gasukaaaaaaaaa haha tapi lebih gasuka ngurusin return² produk gitu plisss 🧘🏻‍♀️ ",3.0
 Ananda Fauziah ," Teksturnya aku suka karena gak lengket  dan gak kayak balm yang keras, melembabkan bibir tanpa ngebuat efek becek yang lebay, aromanya gak terlalu aku suka tapi menurut aku ini poin plusnya karena produknya gak menambahkan aroma sintetis atau parfum yang memang menurut aku gak terlalu diperlukan ",4.5
 Getsemani Agnes ," mengurangi kering di bibir, membantu mencerahkan bibir, tekstur ringan, dan yang pasti BPOM yaa jadi aman untuk dipakai ke bibir kita.... rekome bgt.. ",5.0
 Ima Han , Aku udh pake selama 1 tahun lebih ini ga abis abis dan awet bgt. this product emng ngelembabin bgtt dan tekstur nya ringan banget. rekomended pokoknya  ,4.5
 glen erfira ," Tekstur mirip petroleneum jelly, harganya juga murah bangetsiii menurutku. Size kecil jadi gampang dibawa kemana mana dan ngefek banget untuk kelembapan bibir ",5.0
 Airin Lee , Sangaat lembab! Sukaa! Tapii kalau kena skincare atau dijilat tuh rasanyaa pait2 gituu 😂 tapi beneran lembab dan sangat moist ✨ sayang ngga ada tools jadinya agak susah kalau mau apply ,4.5
